genename.genes	logFC	logCPM	LR	PValue	qvalue
Naalad2	0.697547129370446	5.19644002689029	20.6595580076992	5.48626253836612e-06	0.000126559653867413
Nab1	0.306849641408021	6.18199215803213	7.23948324877969	0.00713175028607502	0.0403860104053314
Nacc1	0.558589764414313	6.91091098579801	22.7275882911024	1.86668538997315e-06	5.04590480097143e-05
Nacc2	1.09015392642579	6.95847537343943	43.948720996451	3.37092548491781e-11	3.56964956826678e-09
Nadk	0.51551111870185	7.23851800806869	23.7605079591816	1.09098118440349e-06	3.21527499151643e-05
Naip6	0.804184265892323	3.43504765393687	7.43170871318042	0.00640844624175541	0.0373412841445146
Nap1l1	0.465892712904979	8.52315734532128	14.9569655597043	0.00010999125685453	0.00151642006815315
Nap1l2	1.1191893608026	1.21754887520217	11.905292023152	0.000559746926652642	0.00547581697238625
Nap1l5	-1.68483453559976	3.4244445469549	51.7605584436362	6.2698746270958e-13	9.68260221926085e-11
Napsa	-1.43821708332365	3.46983513293057	34.6260975335815	3.9951410367259e-09	2.49561647119974e-07
Nasp	0.380746957781858	6.06748905432061	7.89461796473787	0.00495821094395768	0.0306194654184201
Nat15	0.255872696547123	6.37981381492418	6.85383408929808	0.00884512560652818	0.0474199380998008
Nat9	-0.5125149247845	3.99399704752205	8.94310801767208	0.00278518420190603	0.0195631479096609
Nbas	0.458197708013488	5.23471304038772	9.10636091646815	0.00254722128603766	0.0181904646624616
Ncam1	-0.914651843802323	5.39507771604754	18.9043253926586	1.37440688064675e-05	0.000269949207389358
Ncaph	0.726018955084251	3.03525690021639	7.66009130717572	0.0056455647561546	0.0339222018501394
Ncbp1	0.668101924556195	6.4465551452849	26.8256270041907	2.22664909270547e-07	8.2641168861739e-06
Ncbp2	0.307655539304521	6.41267895433662	8.77162521244314	0.00305952712299222	0.0210447770371485
Nceh1	-0.915578753368541	5.13572634757619	30.3142041858015	3.67425358144134e-08	1.75716239019554e-06
Ncoa4	0.463191829435575	7.23160559287776	12.210917766211	0.000475106561814804	0.00480683335834286
Ncs1	0.835696450097595	4.7276765697747	33.5618507882828	6.90334872622769e-09	3.98744594737277e-07
Nde1	1.62083485249683	6.36694588207861	153.794472845076	2.56829483461552e-35	5.19215823019817e-32
Ndfip1	0.422780000297315	6.34851059789011	17.6202959908607	2.69694697841727e-05	0.000479031205319835
Ndor1	-0.287657278857257	6.515024391389	7.88029599289254	0.00499762998606794	0.0308372074445557
Ndp	1.22491144626536	4.15093373284577	18.2735905844312	1.91341536750001e-05	0.000359379484311363
Ndrg1	-0.908921521254968	7.14072154822708	61.2455101808093	5.03833274440801e-15	1.25890386033871e-12
Ndrg3	0.32022261996412	5.78008399636398	7.28184893953908	0.00696548050158821	0.0397259850313445
Ndufa1	0.818484106390261	4.53028162231251	23.4649348589089	1.27211327011731e-06	3.65022643882177e-05
Ndufa10	0.428043767890718	6.39719281260738	14.1283106235373	0.000170754458356624	0.00215507244320919
Ndufa11	0.45036582931696	5.56704900856999	7.63918411728103	0.00571137449513908	0.0341607170583386
Ndufa12	0.499534753260485	4.94441274742471	11.284126105886	0.000781726213732389	0.00716571621639772
Ndufa13	0.451443436300986	6.1206244802173	9.96222391739761	0.00159784925748829	0.0126272110120912
